,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
20,0.0450135040512153,1.0,0.0,0.0,0.0,0.0407254215717467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0200035728738888,0.128981310505046,0.0,0.0029140522827795,0.0007810558454929,0.0006927499113991,5.901894825817237e-07,0.0,0.0,0.0,2.0,
21,0.0469140742222666,0.0,1.0,0.625,0.0,0.0101018135539293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0143199706213112,0.2014196302394128,0.0,0.001172080392584,0.0055383959953136,0.0010083402589844,0.0,0.0083854893254371,0.0044930482372101,0.0,2.0,
22,0.0493147944383315,0.0,1.0,0.25,0.0,0.0429525930639516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0039574343344052,0.1090125129389679,0.0,8.886615866533692e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,2.0,
23,0.0516154846453936,0.0,1.0,0.75,0.0,0.6900254533884823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0248844886481937,0.126109215103903,0.0008107458415832,0.0097910164647886,0.0122838782972982,0.0004324552348222,0.0,0.0,0.0,0.0575338328062978,2.0,
24,0.0537161148344503,0.0,1.0,0.0,0.0,0.0303849825007954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0008049672735176,0.0966133849766657,0.0,1.4753526503319982e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,2.0,
25,0.055816745023507,1.0,0.0,0.5,0.0,0.5921889914094814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.009256796987215,0.291124175986077,0.0,5.318744533512562e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
26,0.0580174052215664,1.0,0.0,0.375,0.0,0.0385777919185491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0018183157660252,0.1228061216667905,0.0,0.0117242107973389,0.0025561827670678,0.0,0.0,0.0,0.0,0.0,2.0,
27,0.0603180954286285,0.0,1.0,0.25,0.0,0.0593382118994591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0033309282452097,0.1544645395968279,0.0,0.0001688405903582,0.0001775126921574,0.0,0.0,0.0,0.0,1.86540058580753e-06,2.0,
28,0.0627188156446934,1.0,0.0,0.5,0.0,0.0186923321667196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0012125356189421,0.1015911150239411,0.0,0.0001101666923286,0.0001775126921574,0.0,0.0,0.0,0.0,1.4349235275442535e-06,2.0,
29,0.0646193858157447,0.0,1.0,0.0,0.0,0.0815303849825008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0002070385490061,0.0957523318881171,0.0,0.0016113847327434,0.0012070863066709,1.5718333078360446e-05,0.0,0.0,0.0,0.0,2.0,
30,0.0670201060318095,0.0,1.0,0.875,0.0,0.7734648425071587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.25,0.6000000000000001,0.0206519499527587,0.2027471505152174,0.0,0.0008062114630604,0.0002840203074519,0.0012121787735872,0.0,0.0,0.0,1.86540058580753e-06,2.0,
31,0.0700210063018905,0.0,1.0,0.875,0.0,0.5942570792236717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0160976959043738,0.1588071610680828,0.0,7.179506509951642e-05,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,2.0,
32,0.0721216364909472,0.0,1.0,0.25,0.0,0.0398504613426662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3,0.0910376922734222,0.0841984643186916,0.0,0.0116708939771367,0.0381652288138601,0.0110077278989249,0.0246765529775298,0.0,0.0,1.650162056675892e-06,2.0,
33,0.0747224167250175,1.0,0.0,0.0,0.0,0.0641902640789055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0139893843465902,0.1127187702911257,0.0,0.0005719103844254,0.0015976142294174,0.0,0.0,0.0,0.0,0.0,2.0,
34,0.0769230769230769,0.0,1.0,0.5,0.0,0.1254374801145402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0053986063080918,0.0848659312933453,0.0,6.160479779506893e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
35,0.0791237371211363,1.0,0.0,0.0,0.0,0.0334075723830735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0016419307796173,0.0848659312933453,0.0,6.938166480217783e-05,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,2.0,
36,0.0811243373011903,1.0,0.0,0.25,0.0,0.0564747056951956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0799760620192913,0.2267984774588584,0.0,0.0035836502751372,0.0376326907373877,3.6969105759959605e-05,2.950947412908619e-06,0.0,0.0148589438829277,0.0,2.0,
37,0.083224967490247,1.0,0.0,0.5,0.0,0.0520203627107858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0038399815166771,0.29437571746099,0.0,0.0284805624644219,0.0262008733624454,2.286511902480796e-06,0.0003151611836986,0.0,0.0,0.0002125839206056,2.0,
38,0.0854256276883064,0.0,1.0,0.75,0.0,0.6523226216990137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.0421260905543415,0.1378252764101943,0.0,3.072253786850274e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
39,0.0870261078323497,0.0,1.0,0.25,0.0,0.0539293668469615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0008635204721414,0.2094901482396824,0.0,5.347494503963981e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
40,0.0891267380214064,0.0,1.0,0.0,0.0,0.0206013363028953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0016990878339549,0.0848659312933453,0.0,1.4534707283773069e-06,3.550253843149785e-05,0.0,2.5631086100692005e-05,0.0,0.0,0.0,2.0,
41,0.0911273382014604,0.0,1.0,0.25,0.0,0.0568724148902322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.0507961570334547,0.2926737798547582,0.0,0.0691177672261836,0.1427202044946214,0.0002304781017681,0.0012450468698977,0.0,0.0,0.5039762089679133,2.0,
42,0.0935280584175252,0.0,1.0,0.75,0.0,0.0654629335030226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.1097237385480654,0.1395802205924546,0.0,0.0866974206165399,0.0755849043206589,0.0601479537508041,0.0032744555621466,0.0336657203497934,0.0,0.0656377069204568,2.0,
43,0.0956286886065819,0.0,1.0,0.125,0.0,0.0360324530703149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0038241984600805,0.312118875749444,0.0,0.0036046569202137,0.0055383959953136,0.0,0.0,0.0,0.0,0.0,2.0,
44,0.0976292887866359,0.0,1.0,1.0,0.0,0.8227012408526885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,1.0,0.0355505241506945,0.1834966337922851,0.0,0.2756626979994492,0.2270742358078603,5.802454827903528e-07,0.0,0.0,0.0,0.0409271040911463,2.0,
45,0.0994298289486846,1.0,0.0,0.625,0.0,0.0676105631562201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001177004269978,0.0853664424689715,0.0,6.921395664121122e-05,7.100507686299572e-05,0.0002489655271505,0.0,0.0,0.0,0.0,2.0,
